Neighborhood,Date,Connections
Roslindale,03/14/2015 12:00:00 AM,436
Roxbury,03/04/2015 12:00:00 AM,1253
Parks,04/16/2015 12:00:00 AM,854
Downtown Boston,05/13/2015 12:00:00 AM,1076
Parks,07/16/2015 12:00:00 AM,1700
Roslindale,03/05/2015 12:00:00 AM,439
Parks,07/07/2015 12:00:00 AM,1059
Roxbury,04/25/2015 12:00:00 AM,1280
East Boston,07/05/2015 12:00:00 AM,128
Parks,06/05/2015 12:00:00 AM,1238
East Boston,06/21/2015 12:00:00 AM,98
Parks,07/15/2015 12:00:00 AM,1408
Parks,06/16/2015 12:00:00 AM,1013
Hyde Park,05/24/2015 12:00:00 AM,143
Dorchester,05/21/2015 12:00:00 AM,329
Dorchester,05/31/2015 12:00:00 AM,222
Roxbury,03/06/2015 12:00:00 AM,1314
East Boston,04/14/2015 12:00:00 AM,135
City Hall Truck,04/23/2015 12:00:00 AM,7
South Boston,03/22/2015 12:00:00 AM,92
South Boston,07/06/2015 12:00:00 AM,439
Hyde Park,05/23/2015 12:00:00 AM,163
Roslindale,05/08/2015 12:00:00 AM,500
East Boston,07/07/2015 12:00:00 AM,158
Downtown Boston,04/17/2015 12:00:00 AM,950
South Boston,07/22/2015 12:00:00 AM,470
Parks,05/13/2015 12:00:00 AM,929
City Hall Truck,12/08/2014 12:00:00 AM,0
Roslindale,05/02/2015 12:00:00 AM,316
Hyde Park,03/26/2015 12:00:00 AM,488
Roslindale,07/13/2015 12:00:00 AM,445
South Boston,05/04/2015 12:00:00 AM,302
Hyde Park,03/15/2015 12:00:00 AM,451
South Boston,04/13/2015 12:00:00 AM,181
South Boston,03/27/2015 12:00:00 AM,158
City Hall Truck,04/24/2015 12:00:00 AM,0
Roslindale,03/20/2015 12:00:00 AM,445
Roxbury,04/13/2015 12:00:00 AM,1333
Downtown Boston,03/18/2015 12:00:00 AM,350
Dorchester,03/01/2015 12:00:00 AM,468
Allston Brighton,05/10/2015 12:00:00 AM,106
Hyde Park,03/05/2015 12:00:00 AM,441
East Boston,07/11/2015 12:00:00 AM,201
Allston Brighton,04/12/2015 12:00:00 AM,101
Hyde Park,05/25/2015 12:00:00 AM,141
Downtown Boston,05/05/2015 12:00:00 AM,878
South Boston,05/11/2015 12:00:00 AM,300
Parks,05/16/2015 12:00:00 AM,1220
Charlestown,06/14/2015 12:00:00 AM,8
Dorchester,04/08/2015 12:00:00 AM,353
Charlestown,07/24/2015 12:00:00 AM,29
Parks,05/17/2015 12:00:00 AM,972
Roslindale,06/21/2015 12:00:00 AM,296
Hyde Park,04/25/2015 12:00:00 AM,414
Downtown Boston,05/15/2015 12:00:00 AM,1410
South Boston,03/29/2015 12:00:00 AM,135
Hyde Park,05/06/2015 12:00:00 AM,488
City Hall Truck,06/07/2015 12:00:00 AM,0
Allston Brighton,04/17/2015 12:00:00 AM,155
East Boston,05/10/2015 12:00:00 AM,125
Roxbury,07/06/2015 12:00:00 AM,2033
Dorchester,06/07/2015 12:00:00 AM,239
Allston Brighton,06/22/2015 12:00:00 AM,146
Charlestown,06/09/2015 12:00:00 AM,27
Downtown Boston,07/21/2015 12:00:00 AM,1799
Charlestown,05/25/2015 12:00:00 AM,13
Allston Brighton,04/29/2015 12:00:00 AM,144
Downtown Boston,06/13/2015 12:00:00 AM,1623
Downtown Boston,07/31/2015 12:00:00 AM,1744
Downtown Boston,04/11/2015 12:00:00 AM,918
Hyde Park,05/14/2015 12:00:00 AM,228
Dorchester,05/19/2015 12:00:00 AM,308
Roxbury,04/06/2015 12:00:00 AM,1448
Roslindale,07/04/2015 12:00:00 AM,279
Parks,04/15/2015 12:00:00 AM,939
Downtown Boston,03/30/2015 12:00:00 AM,760
Dorchester,06/12/2015 12:00:00 AM,326
Dorchester,07/03/2015 12:00:00 AM,414
Parks,07/05/2015 12:00:00 AM,363
Roxbury,06/28/2015 12:00:00 AM,2130
Allston Brighton,06/29/2015 12:00:00 AM,135
Parks,05/14/2015 12:00:00 AM,1129
Roslindale,06/28/2015 12:00:00 AM,235
Downtown Boston,05/30/2015 12:00:00 AM,1184
Allston Brighton,07/12/2015 12:00:00 AM,143
Roslindale,05/09/2015 12:00:00 AM,381
East Boston,03/08/2015 12:00:00 AM,99
South Boston,06/26/2015 12:00:00 AM,320
Parks,04/21/2015 12:00:00 AM,1124
Dorchester,07/11/2015 12:00:00 AM,290
Hyde Park,04/06/2015 12:00:00 AM,500
City Hall Truck,12/11/2014 12:00:00 AM,0
Parks,04/19/2015 12:00:00 AM,1034
Downtown Boston,03/12/2015 12:00:00 AM,285
Roxbury,03/15/2015 12:00:00 AM,1140
Allston Brighton,05/06/2015 12:00:00 AM,140
Allston Brighton,04/19/2015 12:00:00 AM,114
South Boston,04/10/2015 12:00:00 AM,130
Dorchester,03/29/2015 12:00:00 AM,302
South Boston,04/04/2015 12:00:00 AM,164
Roxbury,03/17/2015 12:00:00 AM,1299
Dorchester,07/16/2015 12:00:00 AM,451
Roslindale,04/15/2015 12:00:00 AM,434
South Boston,03/06/2015 12:00:00 AM,129
Dorchester,06/15/2015 12:00:00 AM,270
Charlestown,07/07/2015 12:00:00 AM,23
Allston Brighton,06/27/2015 12:00:00 AM,132
Parks,05/12/2015 12:00:00 AM,809
Roxbury,06/09/2015 12:00:00 AM,1915
Parks,06/04/2015 12:00:00 AM,1168
Parks,04/18/2015 12:00:00 AM,1108
Hyde Park,07/06/2015 12:00:00 AM,433
Hyde Park,03/19/2015 12:00:00 AM,475
Allston Brighton,04/01/2015 12:00:00 AM,125
Hyde Park,03/02/2015 12:00:00 AM,444
Hyde Park,07/03/2015 12:00:00 AM,402
East Boston,06/06/2015 12:00:00 AM,118
City Hall Truck,04/22/2015 12:00:00 AM,11
Downtown Boston,04/01/2015 12:00:00 AM,816
Roslindale,07/24/2015 12:00:00 AM,515
South Boston,06/03/2015 12:00:00 AM,239
South Boston,06/28/2015 12:00:00 AM,210
Hyde Park,05/07/2015 12:00:00 AM,476
Hyde Park,07/07/2015 12:00:00 AM,455
Roxbury,03/12/2015 12:00:00 AM,1368
Dorchester,03/24/2015 12:00:00 AM,428
Downtown Boston,05/06/2015 12:00:00 AM,1021
Allston Brighton,07/21/2015 12:00:00 AM,203
Dorchester,07/07/2015 12:00:00 AM,340
Charlestown,06/16/2015 12:00:00 AM,22
Roxbury,03/03/2015 12:00:00 AM,1159
City Hall Truck,11/28/2014 12:00:00 AM,0
City Hall Truck,06/28/2015 12:00:00 AM,0
City Hall Truck,11/27/2014 12:00:00 AM,0
South Boston,03/08/2015 12:00:00 AM,87
Roslindale,07/14/2015 12:00:00 AM,446
Dorchester,04/18/2015 12:00:00 AM,312
East Boston,07/06/2015 12:00:00 AM,163
Dorchester,06/10/2015 12:00:00 AM,342
Roxbury,05/27/2015 12:00:00 AM,1813
Parks,05/31/2015 12:00:00 AM,985
East Boston,04/15/2015 12:00:00 AM,128
Hyde Park,04/10/2015 12:00:00 AM,521
Allston Brighton,03/02/2015 12:00:00 AM,113
East Boston,07/14/2015 12:00:00 AM,170
Roslindale,04/25/2015 12:00:00 AM,322
Roxbury,04/04/2015 12:00:00 AM,1374
South Boston,06/16/2015 12:00:00 AM,225
Allston Brighton,03/01/2015 12:00:00 AM,97
East Boston,04/09/2015 12:00:00 AM,115
Charlestown,07/19/2015 12:00:00 AM,24
South Boston,04/27/2015 12:00:00 AM,193
South Boston,03/21/2015 12:00:00 AM,98
Dorchester,06/03/2015 12:00:00 AM,306
Dorchester,06/04/2015 12:00:00 AM,347
City Hall Truck,05/17/2015 12:00:00 AM,0
City Hall Truck,06/14/2015 12:00:00 AM,0
Downtown Boston,07/30/2015 12:00:00 AM,1351
Allston Brighton,05/03/2015 12:00:00 AM,127
Allston Brighton,03/19/2015 12:00:00 AM,113
Parks,06/18/2015 12:00:00 AM,1108
Roxbury,04/03/2015 12:00:00 AM,1410
Hyde Park,06/29/2015 12:00:00 AM,396
Hyde Park,05/29/2015 12:00:00 AM,256
South Boston,07/15/2015 12:00:00 AM,435
Roslindale,07/25/2015 12:00:00 AM,414
Dorchester,05/07/2015 12:00:00 AM,326
Allston Brighton,04/18/2015 12:00:00 AM,127
Downtown Boston,03/04/2015 12:00:00 AM,258
East Boston,07/17/2015 12:00:00 AM,199
Dorchester,03/08/2015 12:00:00 AM,219
Roxbury,08/01/2015 12:00:00 AM,2325
Parks,03/17/2015 12:00:00 AM,724
Downtown Boston,07/10/2015 12:00:00 AM,1711
Allston Brighton,07/04/2015 12:00:00 AM,120
Downtown Boston,05/11/2015 12:00:00 AM,959
Roxbury,07/24/2015 12:00:00 AM,2811
Dorchester,03/27/2015 12:00:00 AM,448
Allston Brighton,07/19/2015 12:00:00 AM,140
Hyde Park,05/11/2015 12:00:00 AM,478
Roslindale,05/10/2015 12:00:00 AM,290
Dorchester,06/01/2015 12:00:00 AM,291
Dorchester,06/29/2015 12:00:00 AM,308
Dorchester,05/23/2015 12:00:00 AM,244
Hyde Park,07/28/2015 12:00:00 AM,418
Allston Brighton,07/23/2015 12:00:00 AM,170
Roxbury,06/13/2015 12:00:00 AM,1872
Downtown Boston,04/05/2015 12:00:00 AM,1028
Roslindale,03/22/2015 12:00:00 AM,248
East Boston,06/17/2015 12:00:00 AM,157
Hyde Park,04/23/2015 12:00:00 AM,401
Roslindale,04/20/2015 12:00:00 AM,264
Dorchester,05/03/2015 12:00:00 AM,287
South Boston,03/10/2015 12:00:00 AM,141
Downtown Boston,04/24/2015 12:00:00 AM,945
Parks,04/10/2015 12:00:00 AM,686
Hyde Park,03/12/2015 12:00:00 AM,468
South Boston,07/04/2015 12:00:00 AM,356
Allston Brighton,06/07/2015 12:00:00 AM,113
Parks,05/28/2015 12:00:00 AM,811
Dorchester,06/21/2015 12:00:00 AM,202
Dorchester,07/10/2015 12:00:00 AM,408
Downtown Boston,03/28/2015 12:00:00 AM,723
Hyde Park,07/23/2015 12:00:00 AM,369
East Boston,03/13/2015 12:00:00 AM,141
Roslindale,05/05/2015 12:00:00 AM,444
Roslindale,05/15/2015 12:00:00 AM,485
Roxbury,05/28/2015 12:00:00 AM,1770
Dorchester,05/25/2015 12:00:00 AM,224
Roslindale,07/17/2015 12:00:00 AM,478
Downtown Boston,03/13/2015 12:00:00 AM,326
Roxbury,04/08/2015 12:00:00 AM,1404
Hyde Park,05/20/2015 12:00:00 AM,246
Hyde Park,03/09/2015 12:00:00 AM,463
Downtown Boston,05/28/2015 12:00:00 AM,939
Parks,07/12/2015 12:00:00 AM,1314
Roxbury,07/19/2015 12:00:00 AM,2454
Roslindale,03/02/2015 12:00:00 AM,444
East Boston,03/24/2015 12:00:00 AM,133
Dorchester,04/30/2015 12:00:00 AM,464
Roxbury,04/11/2015 12:00:00 AM,1180
Hyde Park,08/01/2015 12:00:00 AM,344
Parks,04/04/2015 12:00:00 AM,1066
South Boston,08/01/2015 12:00:00 AM,557
Downtown Boston,04/08/2015 12:00:00 AM,604
Hyde Park,04/24/2015 12:00:00 AM,417
Dorchester,07/25/2015 12:00:00 AM,391
Allston Brighton,03/04/2015 12:00:00 AM,126
Hyde Park,06/12/2015 12:00:00 AM,298
Parks,04/06/2015 12:00:00 AM,863
South Boston,06/07/2015 12:00:00 AM,305
Hyde Park,04/09/2015 12:00:00 AM,512
Allston Brighton,05/14/2015 12:00:00 AM,151
Roslindale,06/07/2015 12:00:00 AM,255
Roslindale,05/13/2015 12:00:00 AM,444
Roslindale,07/18/2015 12:00:00 AM,408
Downtown Boston,07/19/2015 12:00:00 AM,1440
Downtown Boston,07/23/2015 12:00:00 AM,1818
Charlestown,07/12/2015 12:00:00 AM,17
East Boston,04/05/2015 12:00:00 AM,80
South Boston,03/24/2015 12:00:00 AM,125
Roslindale,06/05/2015 12:00:00 AM,484
Parks,04/09/2015 12:00:00 AM,473
Dorchester,04/01/2015 12:00:00 AM,481
Charlestown,05/23/2015 12:00:00 AM,10
Roslindale,08/01/2015 12:00:00 AM,378
South Boston,03/19/2015 12:00:00 AM,122
Downtown Boston,07/05/2015 12:00:00 AM,225
Allston Brighton,04/26/2015 12:00:00 AM,136
Hyde Park,07/31/2015 12:00:00 AM,368
Hyde Park,04/28/2015 12:00:00 AM,409
Allston Brighton,05/20/2015 12:00:00 AM,139
Parks,07/14/2015 12:00:00 AM,1247
South Boston,04/24/2015 12:00:00 AM,202
Hyde Park,06/26/2015 12:00:00 AM,352
Dorchester,06/22/2015 12:00:00 AM,302
Allston Brighton,04/04/2015 12:00:00 AM,101
East Boston,04/17/2015 12:00:00 AM,136
Roxbury,03/22/2015 12:00:00 AM,1166
East Boston,03/15/2015 12:00:00 AM,80
Parks,03/21/2015 12:00:00 AM,584
City Hall Truck,05/08/2015 12:00:00 AM,0
Parks,05/29/2015 12:00:00 AM,1216
Allston Brighton,06/23/2015 12:00:00 AM,142
Allston Brighton,07/31/2015 12:00:00 AM,216
Dorchester,03/23/2015 12:00:00 AM,398
Parks,06/19/2015 12:00:00 AM,1124
Parks,07/28/2015 12:00:00 AM,1292
East Boston,03/31/2015 12:00:00 AM,134
East Boston,07/12/2015 12:00:00 AM,198
City Hall Truck,05/16/2015 12:00:00 AM,4
Allston Brighton,05/04/2015 12:00:00 AM,135
Parks,04/24/2015 12:00:00 AM,669
Dorchester,06/06/2015 12:00:00 AM,250
Allston Brighton,03/26/2015 12:00:00 AM,98
Allston Brighton,04/24/2015 12:00:00 AM,123
Roxbury,07/27/2015 12:00:00 AM,2552
Hyde Park,11/01/2015 12:00:00 AM,406
Roxbury,07/07/2015 12:00:00 AM,2135
Allston Brighton,04/15/2015 12:00:00 AM,142
Parks,06/20/2015 12:00:00 AM,1245
Parks,04/12/2015 12:00:00 AM,1026
Dorchester,07/26/2015 12:00:00 AM,326
Roxbury,05/25/2015 12:00:00 AM,1347
Dorchester,06/11/2015 12:00:00 AM,317
East Boston,07/31/2015 12:00:00 AM,187
Dorchester,07/04/2015 12:00:00 AM,287
Dorchester,03/15/2015 12:00:00 AM,261
East Boston,06/08/2015 12:00:00 AM,163
Dorchester,07/01/2015 12:00:00 AM,316
Parks,07/11/2015 12:00:00 AM,1218
Downtown Boston,03/17/2015 12:00:00 AM,299
Hyde Park,04/05/2015 12:00:00 AM,488
Downtown Boston,05/01/2015 12:00:00 AM,963
Parks,03/31/2015 12:00:00 AM,896
Roxbury,03/24/2015 12:00:00 AM,1404
Parks,06/28/2015 12:00:00 AM,630
South Boston,01/19/2016 12:00:00 AM,263
Roxbury,06/16/2015 12:00:00 AM,2152
Parks,06/09/2015 12:00:00 AM,940
Dorchester,06/13/2015 12:00:00 AM,271
South Boston,04/06/2015 12:00:00 AM,182
City Hall Truck,05/03/2015 12:00:00 AM,0
Allston Brighton,06/26/2015 12:00:00 AM,168
Downtown Boston,06/19/2015 12:00:00 AM,1337
Charlestown,05/27/2015 12:00:00 AM,30
Charlestown,07/05/2015 12:00:00 AM,14
Allston Brighton,04/21/2015 12:00:00 AM,96
Hyde Park,07/17/2015 12:00:00 AM,473
Downtown Boston,06/05/2015 12:00:00 AM,1216
Hyde Park,04/17/2015 12:00:00 AM,550
Roslindale,04/12/2015 12:00:00 AM,244
Dorchester,04/22/2015 12:00:00 AM,343
Roslindale,04/21/2015 12:00:00 AM,361
Parks,07/21/2015 12:00:00 AM,1458
Roslindale,07/23/2015 12:00:00 AM,495
Downtown Boston,04/18/2015 12:00:00 AM,993
Dorchester,03/22/2015 12:00:00 AM,287
East Boston,05/13/2015 12:00:00 AM,142
Dorchester,06/19/2015 12:00:00 AM,346
Roslindale,06/20/2015 12:00:00 AM,407
Downtown Boston,03/31/2015 12:00:00 AM,828
Roslindale,03/10/2015 12:00:00 AM,494
Parks,06/21/2015 12:00:00 AM,844
Allston Brighton,05/17/2015 12:00:00 AM,136
South Boston,05/02/2015 12:00:00 AM,229
Downtown Boston,06/24/2015 12:00:00 AM,1357
South Boston,06/10/2015 12:00:00 AM,317
Hyde Park,03/17/2015 12:00:00 AM,465
City Hall Truck,11/25/2014 12:00:00 AM,0
South Boston,05/24/2015 12:00:00 AM,344
Allston Brighton,05/18/2015 12:00:00 AM,147
Parks,07/24/2015 12:00:00 AM,1531
City Hall Truck,11/29/2014 12:00:00 AM,0
Charlestown,07/27/2015 12:00:00 AM,29
City Hall Truck,04/17/2015 12:00:00 AM,14
Roslindale,07/08/2015 12:00:00 AM,463
Parks,03/14/2015 12:00:00 AM,599
Parks,06/15/2015 12:00:00 AM,624
Roxbury,04/12/2015 12:00:00 AM,1088
Parks,06/02/2015 12:00:00 AM,682
Dorchester,05/20/2015 12:00:00 AM,323
Downtown Boston,05/25/2015 12:00:00 AM,1098
Roxbury,06/01/2015 12:00:00 AM,1670
Dorchester,05/16/2015 12:00:00 AM,238
South Boston,05/26/2015 12:00:00 AM,252
Parks,06/03/2015 12:00:00 AM,1095
Downtown Boston,05/04/2015 12:00:00 AM,861
Parks,03/10/2015 12:00:00 AM,668
Dorchester,07/18/2015 12:00:00 AM,348
East Boston,06/16/2015 12:00:00 AM,143
Parks,06/10/2015 12:00:00 AM,977
Roxbury,03/26/2015 12:00:00 AM,1404
Roxbury,05/10/2015 12:00:00 AM,1305
City Hall Truck,12/04/2014 12:00:00 AM,0
Hyde Park,07/26/2015 12:00:00 AM,337
Parks,07/09/2015 12:00:00 AM,1225
Allston Brighton,05/11/2015 12:00:00 AM,144
Hyde Park,04/04/2015 12:00:00 AM,525
Roslindale,05/17/2015 12:00:00 AM,291
Downtown Boston,03/05/2015 12:00:00 AM,225
Hyde Park,07/08/2015 12:00:00 AM,465
Downtown Boston,05/14/2015 12:00:00 AM,1191
Allston Brighton,06/04/2015 12:00:00 AM,141
Dorchester,07/31/2015 12:00:00 AM,517
Roxbury,04/18/2015 12:00:00 AM,1218
Hyde Park,04/12/2015 12:00:00 AM,507
Roxbury,03/13/2015 12:00:00 AM,1386
Dorchester,06/20/2015 12:00:00 AM,261
South Boston,04/17/2015 12:00:00 AM,190
City Hall Truck,04/18/2015 12:00:00 AM,8
East Boston,04/20/2015 12:00:00 AM,101
Roxbury,04/28/2015 12:00:00 AM,1518
Parks,07/10/2015 12:00:00 AM,1264
Roxbury,04/29/2015 12:00:00 AM,1668
South Boston,04/29/2015 12:00:00 AM,220
Hyde Park,05/01/2015 12:00:00 AM,483
Allston Brighton,04/07/2015 12:00:00 AM,119
South Boston,04/05/2015 12:00:00 AM,129
East Boston,03/10/2015 12:00:00 AM,145
Dorchester,05/04/2015 12:00:00 AM,429
East Boston,06/20/2015 12:00:00 AM,122
South Boston,05/07/2015 12:00:00 AM,328
South Boston,04/22/2015 12:00:00 AM,224
Roxbury,07/22/2015 12:00:00 AM,2667
Downtown Boston,03/21/2015 12:00:00 AM,483
Hyde Park,05/19/2015 12:00:00 AM,228
Dorchester,03/09/2015 12:00:00 AM,369
South Boston,06/01/2015 12:00:00 AM,193
South Boston,03/14/2015 12:00:00 AM,108
Downtown Boston,03/09/2015 12:00:00 AM,243
Roxbury,05/22/2015 12:00:00 AM,2044
Downtown Boston,03/07/2015 12:00:00 AM,244
Dorchester,04/24/2015 12:00:00 AM,420
Charlestown,06/23/2015 12:00:00 AM,25
Hyde Park,07/19/2015 12:00:00 AM,419
Dorchester,05/13/2015 12:00:00 AM,333
South Boston,06/14/2015 12:00:00 AM,400
East Boston,06/14/2015 12:00:00 AM,144
South Boston,05/18/2015 12:00:00 AM,253
Allston Brighton,06/10/2015 12:00:00 AM,127
Roslindale,05/18/2015 12:00:00 AM,476
Downtown Boston,03/16/2015 12:00:00 AM,276
Allston Brighton,03/05/2015 12:00:00 AM,134
Dorchester,03/21/2015 12:00:00 AM,295
Hyde Park,06/20/2015 12:00:00 AM,287
Parks,03/06/2015 12:00:00 AM,551
Parks,04/13/2015 12:00:00 AM,1011
Dorchester,05/18/2015 12:00:00 AM,321
Roslindale,05/11/2015 12:00:00 AM,426
Parks,03/07/2015 12:00:00 AM,591
Hyde Park,07/30/2015 12:00:00 AM,316
East Boston,01/19/2016 12:00:00 AM,129
Roslindale,03/18/2015 12:00:00 AM,422
Allston Brighton,04/26/2015 12:00:00 AM,94
Dorchester,04/19/2015 12:00:00 AM,245
East Boston,05/21/2015 12:00:00 AM,136
Roslindale,04/27/2015 12:00:00 AM,418
Roxbury,03/29/2015 12:00:00 AM,1185
East Boston,06/22/2015 12:00:00 AM,146
East Boston,04/30/2015 12:00:00 AM,134
Dorchester,07/22/2015 12:00:00 AM,431
Allston Brighton,04/06/2015 12:00:00 AM,116
City Hall Truck,07/03/2015 12:00:00 AM,0
Roslindale,03/13/2015 12:00:00 AM,569
Charlestown,07/30/2015 12:00:00 AM,35
Downtown Boston,05/09/2015 12:00:00 AM,1251
Allston Brighton,05/21/2015 12:00:00 AM,143
Downtown Boston,03/24/2015 12:00:00 AM,563
Parks,07/04/2015 12:00:00 AM,1476
Downtown Boston,03/10/2015 12:00:00 AM,293
Parks,07/25/2015 12:00:00 AM,1567
Dorchester,03/20/2015 12:00:00 AM,449
East Boston,03/01/2015 12:00:00 AM,83
Hyde Park,05/22/2015 12:00:00 AM,267
Hyde Park,04/18/2015 12:00:00 AM,524
East Boston,05/24/2015 12:00:00 AM,97
Roxbury,05/13/2015 12:00:00 AM,1567
East Boston,05/18/2015 12:00:00 AM,143
Roxbury,05/08/2015 12:00:00 AM,1855
Parks,03/25/2015 12:00:00 AM,672
Hyde Park,05/18/2015 12:00:00 AM,224
South Boston,03/28/2015 12:00:00 AM,118
Hyde Park,05/12/2015 12:00:00 AM,460
Parks,06/08/2015 12:00:00 AM,870
South Boston,04/16/2015 12:00:00 AM,222
Allston Brighton,05/12/2015 12:00:00 AM,113
Hyde Park,06/28/2015 12:00:00 AM,326
South Boston,06/04/2015 12:00:00 AM,258
Roslindale,03/25/2015 12:00:00 AM,474
South Boston,05/15/2015 12:00:00 AM,270
East Boston,07/08/2015 12:00:00 AM,145
East Boston,03/18/2015 12:00:00 AM,118
East Boston,03/06/2015 12:00:00 AM,136
City Hall Truck,05/24/2015 12:00:00 AM,0
Downtown Boston,06/16/2015 12:00:00 AM,1051
Parks,11/01/2015 12:00:00 AM,683
East Boston,04/22/2015 12:00:00 AM,117
Allston Brighton,05/13/2015 12:00:00 AM,142
South Boston,07/30/2015 12:00:00 AM,456
Allston Brighton,03/18/2015 12:00:00 AM,119
City Hall Truck,07/26/2015 12:00:00 AM,0
Allston Brighton,06/02/2015 12:00:00 AM,135
Dorchester,05/08/2015 12:00:00 AM,333
East Boston,05/09/2015 12:00:00 AM,133
Downtown Boston,06/03/2015 12:00:00 AM,1034
Dorchester,11/01/2015 12:00:00 AM,322
Dorchester,05/01/2015 12:00:00 AM,428
Hyde Park,04/20/2015 12:00:00 AM,534
Downtown Boston,07/12/2015 12:00:00 AM,1543
Downtown Boston,04/28/2015 12:00:00 AM,639
Roslindale,05/25/2015 12:00:00 AM,245
Dorchester,06/05/2015 12:00:00 AM,385
Roslindale,05/12/2015 12:00:00 AM,486
City Hall Truck,12/10/2014 12:00:00 AM,0
East Boston,05/14/2015 12:00:00 AM,158
Parks,07/26/2015 12:00:00 AM,1073
Hyde Park,03/18/2015 12:00:00 AM,455
Hyde Park,07/22/2015 12:00:00 AM,329
Hyde Park,05/13/2015 12:00:00 AM,212
Downtown Boston,07/15/2015 12:00:00 AM,1626
East Boston,03/28/2015 12:00:00 AM,93
South Boston,05/23/2015 12:00:00 AM,157
Downtown Boston,05/22/2015 12:00:00 AM,1288
Dorchester,05/27/2015 12:00:00 AM,340
East Boston,07/13/2015 12:00:00 AM,173
Roslindale,07/10/2015 12:00:00 AM,478
Downtown Boston,04/27/2015 12:00:00 AM,636
City Hall Truck,06/21/2015 12:00:00 AM,0
East Boston,03/30/2015 12:00:00 AM,128
Allston Brighton,04/14/2015 12:00:00 AM,136
South Boston,07/18/2015 12:00:00 AM,374
Roxbury,07/28/2015 12:00:00 AM,2667
Dorchester,07/28/2015 12:00:00 AM,454
Parks,07/19/2015 12:00:00 AM,1558
Parks,04/03/2015 12:00:00 AM,1108
Dorchester,05/26/2015 12:00:00 AM,320
South Boston,05/16/2015 12:00:00 AM,236
Dorchester,05/10/2015 12:00:00 AM,245
Downtown Boston,04/04/2015 12:00:00 AM,1127
Hyde Park,07/25/2015 12:00:00 AM,356
Downtown Boston,07/24/2015 12:00:00 AM,1872
Dorchester,04/12/2015 12:00:00 AM,277
Allston Brighton,07/28/2015 12:00:00 AM,170
South Boston,05/29/2015 12:00:00 AM,256
City Hall Truck,05/31/2015 12:00:00 AM,0
East Boston,06/07/2015 12:00:00 AM,131
East Boston,03/22/2015 12:00:00 AM,83
East Boston,05/03/2015 12:00:00 AM,96
Roxbury,04/10/2015 12:00:00 AM,1339
East Boston,07/20/2015 12:00:00 AM,191
Roslindale,04/24/2015 12:00:00 AM,418
Roslindale,05/23/2015 12:00:00 AM,331
East Boston,06/28/2015 12:00:00 AM,109
Dorchester,04/23/2015 12:00:00 AM,352
Hyde Park,05/28/2015 12:00:00 AM,210
Hyde Park,03/10/2015 12:00:00 AM,457
Dorchester,04/26/2015 12:00:00 AM,264
Parks,03/09/2015 12:00:00 AM,597
Downtown Boston,04/13/2015 12:00:00 AM,814
Allston Brighton,06/03/2015 12:00:00 AM,157
Hyde Park,06/13/2015 12:00:00 AM,286
Dorchester,05/12/2015 12:00:00 AM,293
Downtown Boston,04/21/2015 12:00:00 AM,896
Hyde Park,03/13/2015 12:00:00 AM,475
South Boston,06/27/2015 12:00:00 AM,348
Allston Brighton,07/15/2015 12:00:00 AM,170
Hyde Park,03/21/2015 12:00:00 AM,469
Allston Brighton,06/28/2015 12:00:00 AM,100
Roxbury,06/17/2015 12:00:00 AM,2376
Allston Brighton,07/10/2015 12:00:00 AM,181
Parks,04/27/2015 12:00:00 AM,533
Parks,06/12/2015 12:00:00 AM,1159
South Boston,04/18/2015 12:00:00 AM,220
Roslindale,03/29/2015 12:00:00 AM,365
Downtown Boston,05/24/2015 12:00:00 AM,1612
Dorchester,06/24/2015 12:00:00 AM,383
Hyde Park,07/04/2015 12:00:00 AM,393
Parks,06/07/2015 12:00:00 AM,1562
Allston Brighton,06/21/2015 12:00:00 AM,123
Roxbury,04/30/2015 12:00:00 AM,1565
Allston Brighton,03/22/2015 12:00:00 AM,91
Roxbury,04/02/2015 12:00:00 AM,1491
Dorchester,03/14/2015 12:00:00 AM,292
Roxbury,03/14/2015 12:00:00 AM,1107
South Boston,05/31/2015 12:00:00 AM,187
Roxbury,07/04/2015 12:00:00 AM,1730
Parks,03/12/2015 12:00:00 AM,651
Downtown Boston,05/31/2015 12:00:00 AM,736
City Hall Truck,12/09/2014 12:00:00 AM,0
South Boston,06/08/2015 12:00:00 AM,278
East Boston,07/28/2015 12:00:00 AM,195
Downtown Boston,03/20/2015 12:00:00 AM,617
Allston Brighton,04/13/2015 12:00:00 AM,139
Allston Brighton,04/20/2015 12:00:00 AM,84
Allston Brighton,04/16/2015 12:00:00 AM,130
Parks,06/06/2015 12:00:00 AM,1328
Dorchester,03/05/2015 12:00:00 AM,371
Roxbury,04/26/2015 12:00:00 AM,1162
Parks,05/02/2015 12:00:00 AM,1063
Dorchester,04/10/2015 12:00:00 AM,395
Roxbury,06/22/2015 12:00:00 AM,2360
Roxbury,04/23/2015 12:00:00 AM,1364
Allston Brighton,07/13/2015 12:00:00 AM,167
Dorchester,07/17/2015 12:00:00 AM,461
Roslindale,06/26/2015 12:00:00 AM,489
Downtown Boston,07/18/2015 12:00:00 AM,1946
Dorchester,03/07/2015 12:00:00 AM,262
East Boston,03/23/2015 12:00:00 AM,145
Parks,04/08/2015 12:00:00 AM,507
Roslindale,04/28/2015 12:00:00 AM,426
Dorchester,03/11/2015 12:00:00 AM,372
Parks,07/13/2015 12:00:00 AM,1198
